industry,industry_name,employees,total_monthly,regular_monthly,total_hours,regular_hours,year,table_group,tsic_version,regime,employment_share,regular_hourly,total_hourly,real_regular_monthly,real_total_monthly,real_regular_hourly,real_total_hourly,cpi_2024_100
非金屬礦物製品製造業,非金屬礦物製品製造業,72109.0000000000,43586.0000000000,34874.0000000000,175.4000000000,162.1000000000,2019,2,10,tsic10_2016_2020,0.0090514215,215.1388032079,248.4948688712,38248.4073176108,47803.3802071854,235.9556281160,272.5392258106,91.1776527331
食品及飼品製造業,食品及飼品製造業,132047.0000000000,43332.0000000000,35320.0000000000,176.0000000000,160.0000000000,2019,2,10,tsic10_2016_2020,0.0165750884,220.7500000000,246.2045454545,38737.5622658144,47524.8031739035,242.1097641613,270.0272907608,91.1776527331
飲料及菸草製造業,飲料及菸草製造業,15911.0000000000,60798.0000000000,43979.0000000000,178.0000000000,162.8000000000,2019,2,10,tsic10_2016_2020,0.0019972149,270.1412776413,341.5617977528,48234.4068767908,66680.8128719418,296.2801405208,374.6113082693,91.1776527331
氣體燃料供應業,氣體燃料供應業,5662.0000000000,71619.0000000000,48952.0000000000,167.9000000000,163.0000000000,2019,3,10,tsic10_2016_2020,0.0007107178,300.3190184049,426.5574746873,53688.5942252590,78548.8525457351,329.3778786826,467.8311646560,91.1776527331
電力供應業,電力供應業,26622.0000000000,101351.0000000000,68545.0000000000,178.8000000000,165.9000000000,2019,3,10,tsic10_2016_2020,0.0033417041,413.1705846896,566.8400447427,75177.4123870399,111157.7200793476,453.1489595361,621.6874724796,91.1776527331
廢棄物清除業,廢棄物清除業,10155.0000000000,32059.0000000000,28414.0000000000,167.8000000000,163.5000000000,2019,4,10,tsic10_2016_2020,0.0012746978,173.7859327217,191.0548271752,31163.3378884726,35161.0279920652,190.6014549754,209.5412871994,91.1776527331
廢棄物處理業,廢棄物處理業,5964.0000000000,45572.0000000000,31964.0000000000,169.4000000000,162.0000000000,2019,4,10,tsic10_2016_2020,0.0007486261,197.3086419753,269.0200708383,35056.8357945779,49981.5455146573,216.4002209542,295.0504457772,91.1776527331
廢水及污水處理業,廢水及污水處理業,2289.0000000000,36800.0000000000,32830.0000000000,169.9000000000,167.1000000000,2019,4,10,tsic10_2016_2020,0.0002873248,196.4691801317,216.5979988228,36006.6299316729,40360.7670266696,215.4795328047,237.5560154601,91.1776527331
用水供應業,用水供應業,6431.0000000000,82766.0000000000,58425.0000000000,165.6000000000,164.0000000000,2019,4,10,tsic10_2016_2020,0.0008072459,356.2500000000,499.7946859903,64078.2014547058,90774.4359709059,390.7207405775,548.1548065876,91.1776527331
資源回收處理及污染整治業,資源回收處理及污染整治業,8728.0000000000,37183.0000000000,32819.0000000000,167.9000000000,160.7000000000,2019,4,10,tsic10_2016_2020,0.0010955748,204.2252644680,221.4592019059,35994.5655719639,40780.8260965396,223.9860956563,242.8875884249,91.1776527331
其他專門營造業,其他專門營造業,167142.0000000000,41635.0000000000,38879.0000000000,162.2000000000,160.2000000000,2019,5,10,tsic10_2016_2020,0.0209803587,242.6903870162,256.6892725031,42640.9310116817,45663.6014987877,266.1731024450,281.5265197213,91.1776527331
土木工程業,土木工程業,81865.0000000000,41708.0000000000,36036.0000000000,168.3000000000,164.3000000000,2019,5,10,tsic10_2016_2020,0.0102760352,219.3304930006,247.8193701723,39522.8424068768,45743.6649768570,240.5529057022,271.7983658756,91.1776527331
建築工程業,建築工程業,77736.0000000000,52198.0000000000,43562.0000000000,170.4000000000,165.2000000000,2019,5,10,tsic10_2016_2020,0.0097577459,263.6924939467,306.3262910798,47777.0579678202,57248.6770994049,289.2073726866,335.9664149026,91.1776527331
機電管道及其他建築設備安裝業,機電、管道及其他建築設備安裝業,143180.0000000000,46354.0000000000,38781.0000000000,168.6000000000,163.3000000000,2019,5,10,tsic10_2016_2020,0.0179725489,237.4831598285,274.9347568209,42533.4485342738,50839.2118139740,260.4620240923,301.5374366191,91.1776527331
批發業,批發業,1067680.0000000000,55681.0000000000,43813.0000000000,165.6000000000,161.9000000000,2019,6,10,tsic10_2016_2020,0.1340196325,270.6176652254,336.2379227053,48052.3447211814,61068.6920872824,296.8026233550,368.7722952131,91.1776527331
零售業,零售業,637316.0000000000,44035.0000000000,37105.0000000000,161.5000000000,157.1000000000,2019,6,10,tsic10_2016_2020,0.0799985540,236.1871419478,272.6625386997,40695.2788186026,48295.8254353097,259.0406035557,299.0453587326,91.1776527331
倉儲業,倉儲業,14724.0000000000,51420.0000000000,41316.0000000000,170.0000000000,160.3000000000,2019,7,10,tsic10_2016_2020,0.0018482177,257.7417342483,302.4705882353,45313.7350672250,56395.3978399824,282.6808176371,331.7376343528,91.1776527331
公共汽車客運業,公共汽車客運業,23472.0000000000,53139.0000000000,43366.0000000000,199.4000000000,166.7000000000,2019,7,10,tsic10_2016_2020,0.0029463030,260.1439712058,266.4944834504,47562.0930130042,58280.7282345162,285.3154949790,292.2804826204,91.1776527331
其他汽車客運業,其他汽車客運業,11749.0000000000,29954.0000000000,28449.0000000000,169.9000000000,167.5000000000,2019,7,10,tsic10_2016_2020,0.0014747833,169.8447761194,176.3037080636,31201.7244875468,32852.3482477408,186.2789521645,193.3628501927,91.1776527331
其他運輸輔助業,其他運輸輔助業,71423.0000000000,46924.0000000000,39556.0000000000,169.9000000000,162.1000000000,2019,7,10,tsic10_2016_2020,0.0089653119,244.0222085133,276.1859917599,43383.4375137756,51464.3649988980,267.6337909548,302.9097410176,91.1776527331
快遞業,快遞業,19330.0000000000,57746.0000000000,49500.0000000000,177.0000000000,165.1000000000,2019,7,10,tsic10_2016_2020,0.0024263820,299.8182919443,326.2485875706,54289.6186907648,63333.5014326648,328.8287019429,357.8163922749,91.1776527331
汽車貨運業,汽車貨運業,72339.0000000000,37562.0000000000,32350.0000000000,173.6000000000,165.5000000000,2019,7,10,tsic10_2016_2020,0.0090802920,195.4682779456,216.3709677419,35480.1851443685,41196.4981265153,214.3817833497,237.3070168578,91.1776527331
海洋水運業,海洋水運業,7573.0000000000,90483.0000000000,80687.0000000000,167.5000000000,162.7000000000,2019,7,10,tsic10_2016_2020,0.0009505944,495.9250153657,540.1970149254,88494.2719858938,99238.1326867975,543.9107067357,592.4664638018,91.1776527331
港埠業,港埠業,2559.0000000000,89503.0000000000,63584.0000000000,166.1000000000,160.0000000000,2019,7,10,tsic10_2016_2020,0.0003212163,397.4000000000,538.8500903070,69736.3861582544,98163.3079127177,435.8524134891,590.9892107930,91.1776527331
航空運輸業,航空運輸業,24536.0000000000,97526.0000000000,77679.0000000000,166.0000000000,163.7000000000,2019,7,10,tsic10_2016_2020,0.0030798607,474.5204642639,587.5060240964,85195.2179854530,106962.6131805158,520.4350518354,644.3530914489,91.1776527331
郵政業,郵政業,26374.0000000000,77453.0000000000,52522.0000000000,164.8000000000,162.8000000000,2019,7,10,tsic10_2016_2020,0.0033105741,322.6167076167,469.9817961165,57604.0273308354,84947.3502314305,353.8330917127,515.4572222781,91.1776527331
鐵路大眾捷運系統運輸業,鐵路大眾捷運系統運輸業,29034.0000000000,67447.0000000000,48462.0000000000,176.6000000000,166.1000000000,2019,7,10,tsic10_2016_2020,0.0036444684,291.7639975918,381.9195922990,53151.1818382191,73973.1699360811,319.9950742819,418.8741219484,91.1776527331
住宿業,住宿業,90368.0000000000,37156.0000000000,33749.0000000000,154.4000000000,153.1000000000,2019,8,10,tsic10_2016_2020,0.0113433671,220.4376224690,240.6476683938,37014.5523473661,40751.2135772537,241.7671609887,263.9327304226,91.1776527331
其他餐飲業,其他餐飲業,76479.0000000000,41467.0000000000,37751.0000000000,158.7000000000,155.2000000000,2019,8,10,tsic10_2016_2020,0.0095999620,243.2409793814,261.2917454316,41403.7857615164,45479.3458232312,266.7769701129,286.5743278086,91.1776527331
餐館,餐館,336246.0000000000,32480.0000000000,29454.0000000000,159.8000000000,156.6000000000,2019,8,10,tsic10_2016_2020,0.0422069959,188.0842911877,203.2540675845,32303.9682609654,35622.7639409301,206.2833222284,222.9209257880,91.1776527331
出版業,出版業,36725.0000000000,59823.0000000000,53270.0000000000,159.4000000000,158.0000000000,2019,9,10,tsic10_2016_2020,0.0046098747,337.1518987342,375.3011292346,58424.4037910514,65611.4718977298,369.7747075383,411.6152565730,91.1776527331
廣播電視節目編排及傳播業,廣播、電視節目編排及傳播業,16150.0000000000,49800.0000000000,42476.0000000000,162.1000000000,160.2000000000,2019,9,10,tsic10_2016_2020,0.0020272151,265.1435705368,307.2177668106,46585.9766365440,54618.6466828301,290.7988554091,336.9441498015,91.1776527331
影片及電視節目業;聲音錄製及音樂發行業,影片及電視節目業；聲音錄製及音樂發行業,19739.0000000000,41962.0000000000,38673.0000000000,154.4000000000,153.8000000000,2019,9,10,tsic10_2016_2020,0.0024777213,251.4499349805,271.7746113990,42414.9984571303,46022.2420101389,275.7802240386,298.0715156097,91.1776527331
資訊服務業,資訊服務業,26193.0000000000,76968.0000000000,68913.0000000000,161.4000000000,160.5000000000,2019,9,10,tsic10_2016_2020,0.0032878543,429.3644859813,476.8773234201,75581.0200573066,84415.4216442583,470.9097822885,523.0199606212,91.1776527331
電信業,電信業,51831.0000000000,94545.0000000000,64492.0000000000,162.5000000000,159.1000000000,2019,9,10,tsic10_2016_2020,0.0065060426,405.3551225644,581.8153846154,70732.2442142385,103693.1716993608,444.5772735024,638.1118258422,91.1776527331
電腦程式設計諮詢及相關服務業,電腦程式設計、諮詢及相關服務業,82485.0000000000,73619.0000000000,62794.0000000000,163.3000000000,161.7000000000,2019,9,10,tsic10_2016_2020,0.0103538601,388.3364254793,450.8205756277,68869.9457791492,80742.3724928367,425.9118477375,494.4419626016,91.1776527331
不動產經營及相關服務業,不動產經營及相關服務業,73790.0000000000,45808.0000000000,37633.0000000000,170.2000000000,166.4000000000,2019,10,10,tsic10_2016_2020,0.0092624276,226.1598557692,269.1421856639,41274.3680846374,50240.3808684153,248.0430774317,295.1843764302,91.1776527331
不動產開發業,不動產開發業,45531.0000000000,57923.0000000000,48305.0000000000,163.8000000000,162.4000000000,2019,10,10,tsic10_2016_2020,0.0057152404,297.4445812808,353.6202686203,52978.9905223716,63527.6279479833,326.2253110983,387.8365564590,91.1776527331
人身保險業,人身保險業,114644.0000000000,79632.0000000000,63892.0000000000,165.1000000000,163.6000000000,2019,10,10,tsic10_2016_2020,0.0143905915,390.5378973105,482.3258631133,70074.1882301080,87337.1902137977,428.3263339249,528.9957008710,91.1776527331
信用合作社,信用合作社,3942.0000000000,77629.0000000000,47328.0000000000,163.9000000000,162.7000000000,2019,10,10,tsic10_2016_2020,0.0004948162,290.8912108175,473.6363636364,51907.4560282125,85140.3799867754,319.0378366823,519.4654056545,91.1776527331
其他保險輔助業,其他保險輔助業,965.0000000000,113123.0000000000,84040.0000000000,167.7000000000,165.0000000000,2019,10,10,tsic10_2016_2020,0.0001211308,509.3333333333,674.5557543232,92171.7081772096,124068.7784879877,558.6164131952,739.8257512701,91.1776527331
其他金融服務業,其他金融服務業,40189.0000000000,117703.0000000000,59788.0000000000,157.7000000000,156.8000000000,2019,10,10,tsic10_2016_2020,0.0050446904,381.3010204082,746.3728598605,65573.0852986555,129091.9391668504,418.1956970578,818.5918780396,91.1776527331
證券期貨及金融輔助業,證券期貨及金融輔助業,50063.0000000000,85118.0000000000,62059.0000000000,163.2000000000,162.5000000000,2019,10,10,tsic10_2016_2020,0.0062841159,381.9015384615,521.5563725490,68063.8271985894,93354.0154286974,418.8543212221,572.0221533621,91.1776527331
財產保險業,財產保險業,17150.0000000000,63874.0000000000,47301.0000000000,162.9000000000,161.0000000000,2019,10,10,tsic10_2016_2020,0.0021527393,293.7950310559,392.1055862492,51877.8435089266,70054.4465505841,322.2226304902,430.0457124038,91.1776527331
農會及漁會信用部,農會及漁會信用部,10711.0000000000,63773.0000000000,50232.0000000000,164.9000000000,164.4000000000,2019,10,10,tsic10_2016_2020,0.0013444893,305.5474452555,386.7374166161,55092.4469914040,69943.6737932555,335.1122079769,424.1581188190,91.1776527331
銀行業,銀行業,152144.0000000000,104904.0000000000,66761.0000000000,169.7000000000,163.1000000000,2019,10,10,tsic10_2016_2020,0.0190977474,409.3255671367,618.1732469063,73220.7925942253,115054.5082653736,448.9318981865,677.9876739268,91.1776527331
企業總管理機構及管理顧問業,企業總管理機構及管理顧問業,80442.0000000000,61433.0000000000,50813.0000000000,161.9000000000,158.5000000000,2019,11,10,tsic10_2016_2020,0.0100974143,320.5867507886,379.4502779494,55729.6645360370,67377.2554551466,351.6067163157,416.1658768076,91.1776527331
其他專業科學及技術服務業,其他專業、科學及技術服務業,19641.0000000000,54691.0000000000,46843.0000000000,162.1000000000,159.8000000000,2019,11,10,tsic10_2016_2020,0.0024654200,293.1351689612,337.3904996915,51375.5274410403,59982.8997134671,321.4989201567,370.0363955180,91.1776527331
專門設計業,專門設計業,28556.0000000000,68086.0000000000,59214.0000000000,169.3000000000,166.8000000000,2019,11,10,tsic10_2016_2020,0.0035844678,355.0000000000,402.1618428825,64943.5450738373,74673.9995591801,389.3497906105,441.0750121629,91.1776527331
廣告業及市場研究業,廣告業及市場研究業,39942.0000000000,51279.0000000000,44399.0000000000,162.4000000000,160.8000000000,2019,11,10,tsic10_2016_2020,0.0050136859,276.1131840796,315.7573891626,48695.0460656822,56240.7546837117,302.8298884682,346.3100657864,91.1776527331
建築工程服務及技術檢測,建築、工程服務及技術檢測、,68284.0000000000,62754.0000000000,52068.0000000000,166.5000000000,161.8000000000,2019,11,10,tsic10_2016_2020,0.0085712916,321.8046971570,376.9009009009,57106.0983028433,68826.0753802072,352.9425111424,413.3698221033,91.1776527331
會計服務業,會計服務業,27808.0000000000,65097.0000000000,51239.0000000000,176.5000000000,162.8000000000,2019,11,10,tsic10_2016_2020,0.0034905758,314.7358722359,368.8215297450,56196.8842847697,71395.7839982367,345.1897069089,404.5086912081,91.1776527331
法律服務業,法律服務業,12407.0000000000,71610.0000000000,48445.0000000000,163.4000000000,160.9000000000,2019,11,10,tsic10_2016_2020,0.0015573782,301.0876320696,438.2496940024,53132.5369186687,78538.9817059731,330.2208633851,480.6547228028,91.1776527331
人力仲介業,人力仲介業,21214.0000000000,38635.0000000000,36128.0000000000,162.5000000000,161.0000000000,2019,12,10,tsic10_2016_2020,0.0026628695,224.3975155280,237.7538461538,39623.7443244435,42373.3215781353,246.1102131953,260.7589020193,91.1776527331
人力供應業,人力供應業,130752.0000000000,38938.0000000000,35802.0000000000,166.8000000000,160.4000000000,2019,12,10,tsic10_2016_2020,0.0164125346,223.2044887781,233.4412470024,39266.2005730659,42705.6398501212,244.8017492086,256.0290158880,91.1776527331
保全及偵探業,保全及偵探業,89641.0000000000,35144.0000000000,31063.0000000000,219.9000000000,201.6000000000,2019,12,10,tsic10_2016_2020,0.0112521110,154.0823412698,159.8180991360,34068.6550584086,38544.5325104695,168.9913445358,175.2820941813,91.1776527331
建築物及綠化服務業,建築物及綠化服務業,91103.0000000000,32431.0000000000,30501.0000000000,169.2000000000,164.3000000000,2019,12,10,tsic10_2016_2020,0.0114356273,185.6421180767,191.6725768322,33452.2759532731,35569.0227022261,203.6048445117,210.2188102968,91.1776527331
教育輔助及其他教育業,教育輔助及其他教育業,71934.0000000000,26972.0000000000,25077.0000000000,129.9000000000,129.1000000000,2019,12,10,tsic10_2016_2020,0.0090294547,194.2447714950,207.6366435720,27503.4498567335,29581.8100066123,213.0398904472,227.7275597122,91.1776527331
旅行及相關服務業,旅行及相關服務業,32015.0000000000,45774.0000000000,39713.0000000000,164.7000000000,163.7000000000,2019,12,10,tsic10_2016_2020,0.0040186559,242.5962125840,277.9234972678,43555.6288296231,50203.0910293145,266.0698156971,304.8153675125,91.1776527331
租賃業,租賃業,19951.0000000000,40370.0000000000,34968.0000000000,164.8000000000,161.9000000000,2019,12,10,tsic10_2016_2020,0.0025043325,215.9851760346,244.9635922330,38351.5027551245,44276.2001322460,236.8838959551,268.6662629384,91.1776527331
