year,industry_code,industry,employees,total_monthly,regular_monthly,total_hours,regular_hours,source_release,tsic_version,employment_share,regular_hourly,total_hourly,real_regular_monthly,real_total_monthly,real_regular_hourly,real_total_hourly,cpi_2024_100
2003,L,real_estate,58520.0000000000,40431.0000000000,35053.0000000000,178.1000000000,174.6000000000,2019,10,0.0101151960,200.7617411226,227.0129140932,46353.7274799407,53465.5394899576,265.4852662081,300.1995479504,75.6206715310
2003,M,professional_scientific,157319.0000000000,47411.0000000000,40966.0000000000,176.4000000000,171.0000000000,2019,10,0.0271926269,239.5672514620,268.7698412698,54173.0179996934,62695.8198599683,316.8012748520,355.4184799318,75.6206715310
2003,N,support_services,142753.0000000000,32871.0000000000,29855.0000000000,189.2000000000,181.0000000000,2019,10,0.0246748903,164.9447513812,173.7367864693,39479.9456227321,43468.2730720090,218.1212465344,229.7477435096,75.6206715310
2003,Q,health_social,201368.0000000000,55702.0000000000,45405.0000000000,177.0000000000,173.5000000000,2019,10,0.0348065071,261.7002881844,314.7005649718,60043.1060458936,73659.7531762662,346.0697754807,416.1567976060,75.6206715310
2003,R,arts_recreation,34265.0000000000,27666.0000000000,25935.0000000000,188.6000000000,186.7000000000,2019,10,0.0059227135,138.9126941618,146.6914103924,34296.1778504625,36585.2344866357,183.6967212130,193.9832157298,75.6206715310
2003,S,other_services,82018.0000000000,28947.0000000000,26924.0000000000,197.3000000000,195.5000000000,2019,10,0.0141768310,137.7186700767,146.7156614293,35604.0213011703,38279.2157407881,182.1177560162,194.0152850521,75.6206715310
2004,B,mining,6515.0000000000,46307.0000000000,39569.0000000000,184.3000000000,180.7000000000,2019,10,0.0010811688,218.9762036525,251.2588171460,51497.6555609207,60266.9245131177,284.9897928109,327.0044737554,76.8365075439
2004,C,manufacturing,2461357.0000000000,40666.0000000000,32471.0000000000,190.6000000000,172.7000000000,2019,10,0.4084639172,188.0196873191,213.3578174187,42259.8593272171,52925.3623048447,244.7009804703,277.6776616204,76.8365075439
2004,D,electricity_gas,27894.0000000000,94525.0000000000,63943.0000000000,172.2000000000,167.8000000000,2019,10,0.0046290288,381.0667461263,548.9256678281,83219.5554482537,123020.9480122324,495.9449073197,714.4073636018,76.8365075439
2004,E,water_waste,21541.0000000000,42880.0000000000,37283.0000000000,182.9000000000,178.1000000000,2019,10,0.0035747440,209.3374508703,234.4450519410,48522.5073233543,55806.8050861098,272.4452965938,305.1219523571,76.8365075439
2004,F,construction,383584.0000000000,37916.0000000000,34345.0000000000,177.3000000000,171.4000000000,2019,10,0.0636560333,200.3792298716,213.8522278624,44698.8041203927,49346.3344600032,260.7864884504,278.3211193458,76.8365075439
2004,G,wholesale_retail,1409036.0000000000,39819.0000000000,34240.0000000000,180.1000000000,175.8000000000,2019,10,0.2338305106,194.7667804323,221.0938367574,44562.1503299533,51823.0217286335,253.4820837881,287.7458174827,76.8365075439
2004,H,transportation_storage,260851.0000000000,46884.0000000000,38301.0000000000,182.5000000000,175.9000000000,2019,10,0.0432884061,217.7430358158,256.8986301370,49847.3983582810,61017.8696281990,283.3848684382,334.3444911134,76.8365075439
2004,I,accommodation_food,189173.0000000000,24812.0000000000,22979.0000000000,169.2000000000,168.1000000000,2019,10,0.0313933918,136.6983938132,146.6430260047,29906.3566714953,32291.9414131660,177.9081301100,190.8507175719,76.8365075439
2004,J,information_communication,160791.0000000000,59417.0000000000,48202.0000000000,169.4000000000,166.6000000000,2019,10,0.0266833790,289.3277310924,350.7497048406,62733.2000643811,77329.1263479801,376.5498203144,456.4883491616,76.8365075439
2004,K,finance_insurance,359774.0000000000,66671.0000000000,49040.0000000000,169.1000000000,165.0000000000,2019,10,0.0597047472,297.2121212121,394.2696629213,63823.8274585547,86769.9510703364,386.8110755064,513.1280370806,76.8365075439
2004,L,real_estate,63853.0000000000,39781.0000000000,34977.0000000000,185.4000000000,182.2000000000,2019,10,0.0105964500,191.9703622393,214.5685005394,45521.3297923708,51773.5660711412,249.8426443050,279.2533229296,76.8365075439
2004,M,professional_scientific,168152.0000000000,49292.0000000000,41461.0000000000,178.3000000000,172.1000000000,2019,10,0.0279049421,240.9122603138,276.4554122266,53960.0267181716,64151.7965556092,313.5387955733,359.7969520786,76.8365075439
2004,N,support_services,168261.0000000000,32707.0000000000,29625.0000000000,190.5000000000,182.2000000000,2019,10,0.0279230307,162.5960482986,171.6902887139,38555.8908739739,42567.0049895381,211.6130124806,223.4488450894,76.8365075439
2004,Q,health_social,217712.0000000000,55341.0000000000,45753.0000000000,176.3000000000,173.0000000000,2019,10,0.0361294588,264.4682080925,313.9024390244,59545.9130854660,72024.3563495896,344.1960293958,408.5329344843,76.8365075439
2004,R,arts_recreation,40515.0000000000,29662.0000000000,27007.0000000000,185.2000000000,181.3000000000,2019,10,0.0067234926,148.9630446773,160.1619870410,35148.6563656849,38604.0450667954,193.8701399100,208.4451677473,76.8365075439
2004,S,other_services,86877.0000000000,29421.0000000000,26733.0000000000,199.9000000000,197.7000000000,2019,10,0.0144172990,135.2200303490,147.1785892946,34792.0550458716,38290.3920811202,175.9840922907,191.5477342727,76.8365075439
2005,B,mining,5806.0000000000,47671.0000000000,40297.0000000000,181.0000000000,176.6000000000,2024,11,0.0009362841,228.1823329558,263.3756906077,51261.6606393125,60642.0980305399,290.2698790448,335.0392156383,78.6104068761
2005,C,manufacturing,2479470.0000000000,41868.0000000000,33024.0000000000,188.8000000000,171.5000000000,2024,11,0.3998429958,192.5597667638,221.7584745763,42009.7049644553,53260.1237721601,244.9545478977,282.0981132000,78.6104068761
2005,D,electricity_gas,27446.0000000000,91184.0000000000,64399.0000000000,171.1000000000,166.7000000000,2024,11,0.0044259825,386.3167366527,532.9281122151,81921.7232923316,115994.8200544723,491.4320533433,677.9358273201,78.6104068761
2005,E,water_waste,20975.0000000000,47647.0000000000,38565.0000000000,184.5000000000,176.6000000000,2024,11,0.0033824595,218.3748584371,258.2493224932,49058.3900179936,60611.5677216995,277.7938279615,328.5179822314,78.6104068761
2005,F,construction,399519.0000000000,38450.0000000000,34864.0000000000,177.7000000000,172.7000000000,2024,11,0.0644270243,201.8760856977,216.3759144626,44350.3619755563,48912.0989547998,256.8058018272,275.2509789240,78.6104068761
2005,G,wholesale_retail,1455376.0000000000,39546.0000000000,33984.0000000000,177.6000000000,173.5000000000,2024,11,0.2346960842,195.8731988473,222.6689189189,43230.9173180732,50306.3163918468,249.1695522656,283.2562859901,78.6104068761
2005,H,transportation_storage,259756.0000000000,48516.0000000000,38918.0000000000,180.8000000000,173.7000000000,2024,11,0.0418886364,224.0529648820,268.3407079646,49507.4399771885,61717.0193209640,285.0169256027,341.3551953593,78.6104068761
2005,I,accommodation_food,212766.0000000000,25121.0000000000,23267.0000000000,174.0000000000,172.6000000000,2024,11,0.0343109595,134.8030127462,144.3735632184,29597.8623246119,31956.3286825364,171.4824004902,183.6570613939,78.6104068761
2005,J,information_communication,165338.0000000000,61381.0000000000,48468.0000000000,168.5000000000,165.3000000000,2024,11,0.0266626502,293.2123411978,364.2789317507,61655.9587032831,78082.5369556454,372.9943055250,463.3978454341,78.6104068761
2005,K,finance_insurance,369110.0000000000,65113.0000000000,49456.0000000000,168.0000000000,164.2000000000,2024,11,0.0595232240,301.1936662607,387.5773809524,62912.7897505482,82829.9999803349,383.1473188219,493.0357141687,78.6104068761
2005,L,real_estate,70602.0000000000,38819.0000000000,34558.0000000000,186.1000000000,183.4000000000,2024,11,0.0113853828,188.4296619411,208.5921547555,43961.1005378406,49381.5024532216,239.7006572401,265.3492877658,78.6104068761
2005,M,professional_scientific,177110.0000000000,50871.0000000000,42132.0000000000,175.5000000000,169.6000000000,2024,11,0.0285610203,248.4198113208,289.8632478632,53595.9571694050,64712.8058759329,316.0138984045,368.7339366150,78.6104068761
2005,N,support_services,191679.0000000000,32815.0000000000,29517.0000000000,188.9000000000,180.4000000000,2024,11,0.0309104388,163.6197339246,173.7162519852,37548.4635851450,41743.8368583031,208.1400420463,220.9837843214,78.6104068761
2005,Q,health_social,233020.0000000000,55604.0000000000,46487.0000000000,176.0000000000,173.2000000000,2024,11,0.0375771495,268.4006928406,315.9318181818,59135.9361277445,70733.6371985094,341.4315018923,401.8956659006,78.6104068761
2005,R,arts_recreation,44705.0000000000,29898.0000000000,27828.0000000000,184.5000000000,180.9000000000,2024,11,0.0072091944,153.8308457711,162.0487804878,35399.8931004985,38033.1322379871,195.6876346075,206.1416381463,78.6104068761
2005,S,other_services,88431.0000000000,30384.0000000000,26772.0000000000,199.5000000000,196.6000000000,2024,11,0.0142605137,136.1749745677,152.3007518797,34056.5595115188,38651.3709920061,173.2276679121,193.7412079800,78.6104068761
2006,B,mining,5335.0000000000,53344.0000000000,40646.0000000000,182.7000000000,178.5000000000,2024,11,0.0008371171,227.7086834734,291.9759168035,51397.3482939607,67454.1196524391,287.9403265768,369.2070041184,79.0819008162
2006,C,manufacturing,2510432.0000000000,42403.0000000000,33622.0000000000,187.3000000000,170.0000000000,2024,11,0.3939129426,197.7764705882,226.3908168713,42515.4171219689,53619.0955987998,250.0906889528,286.2738686535,79.0819008162
2006,D,electricity_gas,27392.0000000000,97230.0000000000,65724.0000000000,171.6000000000,167.2000000000,2024,11,0.0042980903,393.0861244019,566.6083916084,83108.7762454429,122948.4863116124,497.0620588842,716.4830204639,79.0819008162
2006,E,water_waste,22674.0000000000,47251.0000000000,37627.0000000000,183.9000000000,175.9000000000,2024,11,0.0035577869,213.9113132462,256.9385535617,47579.7870456345,59749.4490045253,270.4933885482,324.9018434178,79.0819008162
2006,F,construction,412718.0000000000,39168.0000000000,35491.0000000000,178.1000000000,173.1000000000,2024,11,0.0647597552,205.0317735413,219.9213924761,44878.7897530128,49528.3997927927,259.2651054478,278.0932049006,79.0819008162
2006,G,wholesale_retail,1486834.0000000000,39380.0000000000,33842.0000000000,175.3000000000,172.7000000000,2024,11,0.2332997493,195.9583092067,224.6434683400,42793.6097270142,49796.4763031091,247.7916023568,284.0643257451,79.0819008162
2006,H,transportation_storage,260836.0000000000,48340.0000000000,39187.0000000000,179.9000000000,172.7000000000,2024,11,0.0409278866,226.9079328315,268.7048360200,49552.4255177739,61126.5023994996,286.9277679084,339.7804469122,79.0819008162
2006,I,accommodation_food,238301.0000000000,24960.0000000000,23209.0000000000,173.6000000000,172.4000000000,2024,11,0.0373919103,134.6229698376,143.7788018433,29348.0553204383,31562.2155542306,170.2323394457,181.8099974322,79.0819008162
2006,J,information_communication,167595.0000000000,61134.0000000000,48740.0000000000,167.5000000000,165.0000000000,2024,11,0.0262974020,295.3939393939,364.9791044776,61632.3071359456,77304.6668947250,373.5291341572,461.5203993715,79.0819008162
2006,K,finance_insurance,366669.0000000000,69054.0000000000,52022.0000000000,168.6000000000,165.0000000000,2024,11,0.0575341873,315.2848484848,409.5729537367,65782.4349984850,87319.6006763559,398.6814242332,517.9098498005,79.0819008162
2006,L,real_estate,76624.0000000000,38313.0000000000,33324.0000000000,182.6000000000,179.7000000000,2024,11,0.0120231041,185.4424040067,209.8192771084,42138.5925933166,48447.2421686394,234.4941157113,265.3189603978,79.0819008162
2006,M,professional_scientific,183788.0000000000,51721.0000000000,42584.0000000000,174.9000000000,169.3000000000,2024,11,0.0288382525,251.5298287064,295.7175528874,53847.9722420416,65401.8169343094,318.0624467929,373.9383472516,79.0819008162
2006,N,support_services,226534.0000000000,32622.0000000000,29582.0000000000,191.9000000000,183.0000000000,2024,11,0.0355455454,161.6502732240,169.9947889526,37406.7892838642,41250.9052808538,204.4086846113,214.9604235584,79.0819008162
2006,Q,health_social,249090.0000000000,55430.0000000000,46343.0000000000,175.3000000000,172.6000000000,2024,11,0.0390848168,268.4994206257,316.2007986309,58601.2722527929,70091.8913530050,339.5206967137,399.8396540388,79.0819008162
2006,R,arts_recreation,50175.0000000000,31303.0000000000,28503.0000000000,186.3000000000,183.2000000000,2024,11,0.0078729804,155.5840611354,168.0246913580,36042.3810073011,39583.0141624231,196.7378875944,212.4692118219,79.0819008162
2006,S,other_services,88066.0000000000,30203.0000000000,27089.0000000000,201.2000000000,199.2000000000,2024,11,0.0138184732,135.9889558233,150.1143141153,34254.3612639645,38192.0511371966,171.9596448994,189.8213277197,79.0819008162
2007,B,mining,4883.0000000000,50949.0000000000,40585.0000000000,184.0000000000,179.1000000000,2024,11,0.0007483813,226.6052484645,276.8967391304,50414.5419631113,63288.6657257251,281.4882298331,343.9601398137,80.5025661637
2007,C,manufacturing,2541534.0000000000,43240.0000000000,34076.0000000000,187.4000000000,170.0000000000,2024,11,0.3895221104,200.4470588235,230.7363927428,42329.0854240478,53712.5734750506,248.9946201415,286.6199224923,80.5025661637
2007,D,electricity_gas,27755.0000000000,98519.0000000000,65646.0000000000,171.3000000000,166.9000000000,2024,11,0.0042538035,393.3253445177,575.1255107998,81545.2266036812,122379.9497268389,488.5873373498,714.4188542139,80.5025661637
2007,E,water_waste,24918.0000000000,44399.0000000000,36279.0000000000,185.2000000000,178.5000000000,2024,11,0.0038189975,203.2436974790,239.7354211663,45065.6441512804,55152.2791331816,252.4685946850,297.7984834405,80.5025661637
2007,F,construction,424717.0000000000,40310.0000000000,36130.0000000000,176.9000000000,171.5000000000,2024,11,0.0650932319,210.6705539359,227.8688524590,44880.5568837553,50072.9379458671,261.6942092347,283.0578741994,80.5025661637
2007,G,wholesale_retail,1493441.0000000000,39463.0000000000,34337.0000000000,174.8000000000,172.1000000000,2024,11,0.2288886515,199.5177222545,225.7608695652,42653.2986913232,49020.7975727549,247.8402015765,280.4393453819,80.5025661637
2007,H,transportation_storage,263215.0000000000,49095.0000000000,39373.0000000000,179.4000000000,172.2000000000,2024,11,0.0403410154,228.6469221835,273.6622073579,48908.9998943841,60985.6335512861,284.0243896306,339.9422160049,80.5025661637
2007,I,accommodation_food,255789.0000000000,25476.0000000000,23574.0000000000,172.5000000000,171.1000000000,2024,11,0.0392028873,137.7790765634,147.6869565217,29283.5385545986,31646.1961575021,171.1486765318,183.4562096087,80.5025661637
2007,J,information_communication,166450.0000000000,63738.0000000000,49136.0000000000,168.1000000000,165.7000000000,2024,11,0.0255105599,296.5359082680,379.1671624033,61036.5636047662,79175.1158222197,368.3558455327,471.0000941239,80.5025661637
2007,K,finance_insurance,371222.0000000000,75824.0000000000,55825.0000000000,167.1000000000,163.9000000000,2024,11,0.0568944491,340.6040268456,453.7642130461,69345.6155005713,94188.3018309954,423.0971049455,563.6642838480,80.5025661637
2007,L,real_estate,81981.0000000000,37874.0000000000,33185.0000000000,177.9000000000,175.2000000000,2024,11,0.0125646213,189.4121004566,212.8948847667,41222.2884081766,47046.9474512967,235.2870342932,264.4572650438,80.5025661637
2007,M,professional_scientific,194259.0000000000,53144.0000000000,42940.0000000000,175.3000000000,169.4000000000,2024,11,0.0297726395,253.4828807556,303.1602966343,53339.9145471479,66015.2868815470,314.8755286136,376.5846370881,80.5025661637
2007,N,support_services,271603.0000000000,33102.0000000000,29979.0000000000,188.6000000000,180.9000000000,2024,11,0.0416265821,165.7213930348,175.5143160127,37239.8066653225,41119.1861047902,205.8585221964,218.0232561230,80.5025661637
2007,Q,health_social,261253.0000000000,56614.0000000000,47346.0000000000,175.1000000000,172.2000000000,2024,11,0.0400403142,274.9477351916,323.3238149629,58813.0320016130,70325.7084809555,341.5390940860,401.6316874983,80.5025661637
2007,R,arts_recreation,54980.0000000000,31414.0000000000,28838.0000000000,184.7000000000,181.5000000000,2024,11,0.0084263778,158.8870523416,170.0812127775,35822.4605428656,39022.3585371240,197.3689286108,211.2742747002,80.5025661637
2007,S,other_services,86749.0000000000,29925.0000000000,27162.0000000000,201.5000000000,199.8000000000,2024,11,0.0132953773,135.9459459459,148.5111662531,33740.5393323156,37172.7280583000,168.8715682298,184.4800399916,80.5025661637
2008,B,mining,4761.0000000000,51333.0000000000,39818.0000000000,184.2000000000,179.7000000000,2024,11,0.0007177268,221.5804117974,278.6807817590,47775.1007901473,61591.2212783322,265.8603271572,334.3714510224,83.3446697997
2008,C,manufacturing,2557874.0000000000,43297.0000000000,34150.0000000000,184.7000000000,169.4000000000,2024,11,0.3856027707,201.5938606848,234.4179750947,40974.4259376043,51949.3329376414,241.8797280850,281.2633077295,83.3446697997
2008,D,electricity_gas,27869.0000000000,89432.0000000000,65242.0000000000,172.7000000000,168.2000000000,2024,11,0.0042012873,387.8834720571,517.8459756804,78279.7510108691,107303.8026486627,465.3968549992,621.3306464891,83.3446697997
2008,E,water_waste,25884.0000000000,44521.0000000000,36004.0000000000,186.5000000000,180.0000000000,2024,11,0.0039020460,200.0222222222,238.7184986595,43198.9233223281,53417.9331527989,239.9940184574,286.4232340633,83.3446697997
2008,F,construction,428900.0000000000,40754.0000000000,36578.0000000000,176.4000000000,170.8000000000,2024,11,0.0646572225,214.1569086651,231.0317460317,43887.6296323775,48898.1480135030,256.9533350842,277.2003855641,83.3446697997
2008,G,wholesale_retail,1502408.0000000000,39956.0000000000,34736.0000000000,175.9000000000,173.4000000000,2024,11,0.2264899239,200.3229527105,227.1517907902,41677.5302889787,47940.6782653856,240.3548459572,272.5450725718,83.3446697997
2008,H,transportation_storage,260849.0000000000,49583.0000000000,40013.0000000000,179.1000000000,172.1000000000,2024,11,0.0393233197,232.4985473562,276.8453378001,48009.0689616797,59491.5069184256,278.9603077378,332.1692178583,83.3446697997
2008,I,accommodation_food,274911.0000000000,26699.0000000000,24338.0000000000,172.3000000000,170.5000000000,2024,11,0.0414431842,142.7448680352,154.9564712710,29201.6274808028,32034.4421115109,171.2705424094,185.9224730790,83.3446697997
2008,J,information_communication,171072.0000000000,63812.0000000000,49442.0000000000,169.4000000000,166.8000000000,2024,11,0.0257893224,296.4148681055,376.6942148760,59322.3299328560,76563.9844196313,355.6494600291,451.9715727251,83.3446697997
2008,K,finance_insurance,374415.0000000000,71520.0000000000,52236.0000000000,167.5000000000,164.4000000000,2024,11,0.0564435392,317.7372262774,426.9850746269,62674.6738880439,85812.3262974367,381.2328095380,512.3123958056,83.3446697997
2008,L,real_estate,84084.0000000000,40340.0000000000,34850.0000000000,180.3000000000,178.4000000000,2024,11,0.0126757703,195.3475336323,223.7382140876,41814.3116815669,48401.4155877880,234.3851551657,268.4493377027,83.3446697997
2008,M,professional_scientific,203679.0000000000,54169.0000000000,44218.0000000000,176.2000000000,170.9000000000,2024,11,0.0307048693,258.7361029842,307.4290578888,53054.3826093408,64993.9583781578,310.4410919212,368.8646900009,83.3446697997
2008,N,support_services,303080.0000000000,32916.0000000000,29803.0000000000,188.1000000000,180.5000000000,2024,11,0.0456896969,165.1135734072,174.9920255183,35758.7354675965,39493.8273546760,198.1093377706,209.9618679143,83.3446697997
2008,Q,health_social,272896.0000000000,58134.0000000000,48019.0000000000,174.4000000000,171.8000000000,2024,11,0.0411394204,279.5052386496,333.3371559633,57614.9621990578,69751.3111993174,335.3606647209,399.9501788952,83.3446697997
2008,R,arts_recreation,55417.0000000000,31931.0000000000,29602.0000000000,181.4000000000,179.6000000000,2024,11,0.0083541835,164.8218262806,176.0253583241,35517.5682754016,38311.9881292429,197.7592888385,211.2016986177,83.3446697997
2008,S,other_services,85344.0000000000,29314.0000000000,27303.0000000000,199.9000000000,197.8000000000,2024,11,0.0128657169,138.0333670374,146.6433216608,32759.1435248729,35172.0152835998,165.6175102370,175.9480504432,83.3446697997
2009,B,mining,4383.0000000000,49448.0000000000,40473.0000000000,182.1000000000,178.3000000000,2024,11,0.0006775919,226.9938306225,271.5431081823,48989.4264676989,59852.9676568274,274.7584210191,328.6818652215,82.6157865446
2009,C,manufacturing,2396041.0000000000,39525.0000000000,32536.0000000000,179.2000000000,167.7000000000,2024,11,0.3704170754,194.0131186643,220.5636160714,39382.3037470178,47841.9460167470,234.8378279488,266.9751451827,82.6157865446
2009,D,electricity_gas,28393.0000000000,96285.0000000000,64723.0000000000,172.4000000000,168.1000000000,2024,11,0.0043894291,385.0267697799,558.4976798144,78342.1700706367,116545.5223838705,466.0450331388,676.0181112754,82.6157865446
2009,E,water_waste,25389.0000000000,44042.0000000000,36313.0000000000,182.9000000000,177.9000000000,2024,11,0.0039250243,204.1202922990,240.7982504101,43954.0692145764,53309.4240726014,247.0717774850,291.4676001782,82.6157865446
2009,F,construction,419890.0000000000,40870.0000000000,37164.0000000000,174.9000000000,169.8000000000,2024,11,0.0649130903,218.8692579505,233.6763865066,44984.1386911166,49469.9641670955,264.9242561314,282.8471364614,82.6157865446
2009,G,wholesale_retail,1447496.0000000000,40081.0000000000,34575.0000000000,175.9000000000,173.9000000000,2024,11,0.2237763189,198.8211615871,227.8624218306,41850.3550544978,48514.9408803855,240.6575908827,275.8097832881,82.6157865446
2009,H,transportation_storage,253484.0000000000,47909.0000000000,39539.0000000000,180.4000000000,174.3000000000,2024,11,0.0391874771,226.8445209409,265.5709534368,47858.8919305796,57990.1275576554,274.5776932334,321.4530352420,82.6157865446
